it,instant,local_optimum_value
0,0.0,32474.0
1,1.6313588619232178,30477.0
2,2.1126861572265625,30477.0
3,2.4672648906707764,30477.0
4,3.0535202026367188,30477.0
5,3.4107179641723633,30477.0
6,3.9809441566467285,30477.0
7,4.55359411239624,30477.0
8,5.244783163070679,30477.0
9,5.8169238567352295,30477.0
10,6.173717975616455,30477.0
11,6.635173082351685,30477.0
12,6.986413955688477,30477.0
13,7.338565111160278,30477.0
14,7.692148923873901,30477.0
15,8.354063987731934,30477.0
16,8.713818073272705,30477.0
17,9.284881830215454,30477.0
18,9.9655179977417,30477.0
19,10.64677906036377,30477.0
20,11.12897777557373,30477.0
21,11.586507081985474,30477.0
22,12.218737840652466,30477.0
23,12.576592206954956,30477.0
24,12.932338953018188,30477.0
25,13.172636985778809,30477.0
26,13.531964778900146,30477.0
27,13.875756025314331,30477.0
28,14.228720903396606,30477.0
29,14.584954023361206,30477.0
30,15.169702768325806,30477.0
